feature,family,horizon_if_applicable,development_evidence,development_screen_status,eligible_for_ml,reason,mean_pearson_ic,pearson_pct_same_sign,pearson_fdr_reject,pearson_fdr_qvalue,days_scored
PV3_B3_T2,PV,1,"{""mean_pearson_ic"": -0.0070607547463074, ""pearson_fdr_qvalue"": 1.206788058931889e-08, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7857142857142857}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0070607547463074,0.7857142857142857,True,1.206788058931889e-08,70
PV3_B3_T3,PV,1,"{""mean_pearson_ic"": -0.0062242479802102, ""pearson_fdr_qvalue"": 7.52673141584736e-07, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7142857142857143}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0062242479802102,0.7142857142857143,True,7.52673141584736e-07,70
PV3_B3_T4,PV,1,"{""mean_pearson_ic"": -0.0054144306065098, ""pearson_fdr_qvalue"": 6.169486959968015e-06, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0054144306065098,0.7,True,6.169486959968015e-06,70
PV3_B3_T5,PV,1,"{""mean_pearson_ic"": -0.0048535204186117, ""pearson_fdr_qvalue"": 1.9794587093158936e-05, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6857142857142857}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0048535204186117,0.6857142857142857,True,1.9794587093158936e-05,70
PV3_B3_T6,PV,1,"{""mean_pearson_ic"": -0.0045902686355028, ""pearson_fdr_qvalue"": 3.399930483708644e-05, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0045902686355028,0.7,True,3.399930483708644e-05,70
PV3_B3_T7,PV,1,"{""mean_pearson_ic"": -0.0038492459484284, ""pearson_fdr_qvalue"": 0.0002799964440977, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6857142857142857}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0038492459484284,0.6857142857142857,True,0.0002799964440977,70
PV3_B3_T8,PV,1,"{""mean_pearson_ic"": -0.0034954186684672, ""pearson_fdr_qvalue"": 0.0009353976864275, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7142857142857143}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0034954186684672,0.7142857142857143,True,0.0009353976864275,70
PV3_B3_T9,PV,1,"{""mean_pearson_ic"": -0.0034118747075366, ""pearson_fdr_qvalue"": 0.0012937135337813, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7285714285714285}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0034118747075366,0.7285714285714285,True,0.0012937135337813,70
PV3_B4_T1,PV,1,"{""mean_pearson_ic"": -0.0077828174349868, ""pearson_fdr_qvalue"": 5.492011488806071e-12, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.8571428571428571}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0077828174349868,0.8571428571428571,True,5.492011488806071e-12,70
PV3_B4_T10,PV,1,"{""mean_pearson_ic"": -0.0036646777376099, ""pearson_fdr_qvalue"": 0.0014397367899853, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0036646777376099,0.7,True,0.0014397367899853,70
PV3_B4_T11,PV,1,"{""mean_pearson_ic"": -0.0035826395894598, ""pearson_fdr_qvalue"": 0.0019230789555589, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7142857142857143}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0035826395894598,0.7142857142857143,True,0.0019230789555589,70
PV3_B4_T12,PV,1,"{""mean_pearson_ic"": -0.0035392648541938, ""pearson_fdr_qvalue"": 0.0021287562520522, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6714285714285714}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0035392648541938,0.6714285714285714,True,0.0021287562520522,70
PV3_B4_T2,PV,1,"{""mean_pearson_ic"": -0.0076888431291079, ""pearson_fdr_qvalue"": 5.3564348246141857e-11, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.8428571428571429}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0076888431291079,0.8428571428571429,True,5.3564348246141857e-11,70
PV3_B4_T3,PV,1,"{""mean_pearson_ic"": -0.0070417570381386, ""pearson_fdr_qvalue"": 1.9539933758721693e-09, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.8142857142857143}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0070417570381386,0.8142857142857143,True,1.9539933758721693e-09,70
PV3_B4_T4,PV,1,"{""mean_pearson_ic"": -0.0063441881866001, ""pearson_fdr_qvalue"": 6.530529809732248e-08, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7571428571428571}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0063441881866001,0.7571428571428571,True,6.530529809732248e-08,70
PV3_B4_T5,PV,1,"{""mean_pearson_ic"": -0.0057982064193696, ""pearson_fdr_qvalue"": 5.767488770982898e-07, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7285714285714285}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0057982064193696,0.7285714285714285,True,5.767488770982898e-07,70
PV3_B4_T6,PV,1,"{""mean_pearson_ic"": -0.0055472397580176, ""pearson_fdr_qvalue"": 1.8429603094956831e-06, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7142857142857143}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0055472397580176,0.7142857142857143,True,1.8429603094956831e-06,70
PV3_B4_T7,PV,1,"{""mean_pearson_ic"": -0.0046938758699767, ""pearson_fdr_qvalue"": 4.427583913716375e-05, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6571428571428571}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0046938758699767,0.6571428571428571,True,4.427583913716375e-05,70
PV3_B4_T8,PV,1,"{""mean_pearson_ic"": -0.0041272985016314, ""pearson_fdr_qvalue"": 0.00034324503421, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6714285714285714}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0041272985016314,0.6714285714285714,True,0.00034324503421,70
PV3_B4_T9,PV,1,"{""mean_pearson_ic"": -0.0039476849317452, ""pearson_fdr_qvalue"": 0.0007121143044287, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0039476849317452,0.7,True,0.0007121143044287,70
PV3_B5_T1,PV,1,"{""mean_pearson_ic"": -0.0065523290291223, ""pearson_fdr_qvalue"": 2.9761345644442033e-11, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.8285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0065523290291223,0.8285714285714286,True,2.9761345644442033e-11,70
PV3_B5_T10,PV,1,"{""mean_pearson_ic"": -0.0035053857946752, ""pearson_fdr_qvalue"": 0.0109419764327719, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6714285714285714}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0035053857946752,0.6714285714285714,True,0.0109419764327719,70
PV3_B5_T11,PV,1,"{""mean_pearson_ic"": -0.0034631775355684, ""pearson_fdr_qvalue"": 0.0141788030067897, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6714285714285714}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0034631775355684,0.6714285714285714,True,0.0141788030067897,70
PV3_B5_T12,PV,1,"{""mean_pearson_ic"": -0.0033349649487628, ""pearson_fdr_qvalue"": 0.0229958061911645, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6571428571428571}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0033349649487628,0.6571428571428571,True,0.0229958061911645,70
PV3_B5_T2,PV,1,"{""mean_pearson_ic"": -0.0065999734084164, ""pearson_fdr_qvalue"": 3.9832137159439707e-10, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.8285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0065999734084164,0.8285714285714286,True,3.9832137159439707e-10,70
PV3_B5_T3,PV,1,"{""mean_pearson_ic"": -0.0062407064968921, ""pearson_fdr_qvalue"": 1.1891159837118026e-08, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.8285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0062407064968921,0.8285714285714286,True,1.1891159837118026e-08,70
PV3_B5_T4,PV,1,"{""mean_pearson_ic"": -0.0057157321652498, ""pearson_fdr_qvalue"": 8.018254449249192e-07, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7857142857142857}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0057157321652498,0.7857142857142857,True,8.018254449249192e-07,70
PV3_B5_T5,PV,1,"{""mean_pearson_ic"": -0.0053047754216299, ""pearson_fdr_qvalue"": 8.961094282124454e-06, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7285714285714285}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0053047754216299,0.7285714285714285,True,8.961094282124454e-06,70
PV3_B5_T6,PV,1,"{""mean_pearson_ic"": -0.0051820557944845, ""pearson_fdr_qvalue"": 2.2004614083549183e-05, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7285714285714285}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0051820557944845,0.7285714285714285,True,2.2004614083549183e-05,70
PV3_B5_T7,PV,1,"{""mean_pearson_ic"": -0.0044691761369962, ""pearson_fdr_qvalue"": 0.0003280917655259, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0044691761369962,0.7,True,0.0003280917655259,70
PV3_B5_T8,PV,1,"{""mean_pearson_ic"": -0.0038776687589238, ""pearson_fdr_qvalue"": 0.0030568230098528, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6571428571428571}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0038776687589238,0.6571428571428571,True,0.0030568230098528,70
PV3_B5_T9,PV,1,"{""mean_pearson_ic"": -0.0036601735751795, ""pearson_fdr_qvalue"": 0.0066626941400365, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6571428571428571}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0036601735751795,0.6571428571428571,True,0.0066626941400365,70
PV3_B6_T1,PV,1,"{""mean_pearson_ic"": -0.0035347434722278, ""pearson_fdr_qvalue"": 0.0013300137414443, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6428571428571429}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0035347434722278,0.6428571428571429,True,0.0013300137414443,70
PV3_B6_T10,PV,1,"{""mean_pearson_ic"": -0.0022682719370391, ""pearson_fdr_qvalue"": 0.1540515177166278, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6285714285714286}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0022682719370391,0.6285714285714286,False,0.1540515177166278,70
PV3_B6_T11,PV,1,"{""mean_pearson_ic"": -0.0021894175722987, ""pearson_fdr_qvalue"": 0.1704508772528536, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0021894175722987,0.6,False,0.1704508772528536,70
PV3_B6_T12,PV,1,"{""mean_pearson_ic"": -0.0017278146657876, ""pearson_fdr_qvalue"": 0.2660444896285955, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5571428571428572}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0017278146657876,0.5571428571428572,False,0.2660444896285955,70
PV3_B6_T2,PV,1,"{""mean_pearson_ic"": -0.0038174886242363, ""pearson_fdr_qvalue"": 0.001460288201197, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6714285714285714}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0038174886242363,0.6714285714285714,True,0.001460288201197,70
PV3_B6_T3,PV,1,"{""mean_pearson_ic"": -0.0038954323396038, ""pearson_fdr_qvalue"": 0.0036267394771961, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0038954323396038,0.7,True,0.0036267394771961,70
PV3_B6_T4,PV,1,"{""mean_pearson_ic"": -0.0037377457677314, ""pearson_fdr_qvalue"": 0.0110792555569634, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6428571428571429}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0037377457677314,0.6428571428571429,True,0.0110792555569634,70
PV3_B6_T5,PV,1,"{""mean_pearson_ic"": -0.0036682296219766, ""pearson_fdr_qvalue"": 0.0197530009294026, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6428571428571429}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0036682296219766,0.6428571428571429,True,0.0197530009294026,70
PV3_B6_T6,PV,1,"{""mean_pearson_ic"": -0.0037434175173004, ""pearson_fdr_qvalue"": 0.0207812731221136, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6428571428571429}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0037434175173004,0.6428571428571429,True,0.0207812731221136,70
PV3_B6_T7,PV,1,"{""mean_pearson_ic"": -0.0033141403011859, ""pearson_fdr_qvalue"": 0.0390982996971449, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6428571428571429}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0033141403011859,0.6428571428571429,True,0.0390982996971449,70
PV3_B6_T8,PV,1,"{""mean_pearson_ic"": -0.0025930658278937, ""pearson_fdr_qvalue"": 0.103411412743743, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6428571428571429}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0025930658278937,0.6428571428571429,False,0.103411412743743,70
PV3_B6_T9,PV,1,"{""mean_pearson_ic"": -0.0024397491053385, ""pearson_fdr_qvalue"": 0.1266591029716094, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6285714285714286}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0024397491053385,0.6285714285714286,False,0.1266591029716094,70
PV3_B7_T1,PV,1,"{""mean_pearson_ic"": -0.0014222383730245, ""pearson_fdr_qvalue"": 0.2103702400566125, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0014222383730245,0.5857142857142857,False,0.2103702400566125,70
PV3_B7_T10,PV,1,"{""mean_pearson_ic"": -0.0011832617568094, ""pearson_fdr_qvalue"": 0.3907243147936577, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0011832617568094,0.5857142857142857,False,0.3907243147936577,70
PV3_B7_T11,PV,1,"{""mean_pearson_ic"": -0.0011175783990632, ""pearson_fdr_qvalue"": 0.4212154222110693, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0011175783990632,0.6,False,0.4212154222110693,70
PV3_B7_T12,PV,1,"{""mean_pearson_ic"": -0.0007256857655617, ""pearson_fdr_qvalue"": 0.6122579825326288, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5714285714285714}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0007256857655617,0.5714285714285714,False,0.6122579825326288,70
PV3_B7_T2,PV,1,"{""mean_pearson_ic"": -0.0018130503304082, ""pearson_fdr_qvalue"": 0.1254863853804619, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5571428571428572}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0018130503304082,0.5571428571428572,False,0.1254863853804619,70
PV3_B7_T3,PV,1,"{""mean_pearson_ic"": -0.0020312429519278, ""pearson_fdr_qvalue"": 0.1071703457509288, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6571428571428571}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0020312429519278,0.6571428571428571,False,0.1071703457509288,70
PV3_B7_T4,PV,1,"{""mean_pearson_ic"": -0.0020583992389866, ""pearson_fdr_qvalue"": 0.1259437533269048, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0020583992389866,0.6,False,0.1259437533269048,70
PV3_B7_T5,PV,1,"{""mean_pearson_ic"": -0.0021224712430083, ""pearson_fdr_qvalue"": 0.1266591029716094, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0021224712430083,0.5857142857142857,False,0.1266591029716094,70
PV3_B7_T6,PV,1,"{""mean_pearson_ic"": -0.0022171245881149, ""pearson_fdr_qvalue"": 0.1151769368536269, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0022171245881149,0.5857142857142857,False,0.1151769368536269,70
PV3_B7_T7,PV,1,"{""mean_pearson_ic"": -0.0020495644673507, ""pearson_fdr_qvalue"": 0.139017276357086, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0020495644673507,0.5857142857142857,False,0.139017276357086,70
PV3_B7_T8,PV,1,"{""mean_pearson_ic"": -0.0014203091728853, ""pearson_fdr_qvalue"": 0.2989734377500769, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0014203091728853,0.5857142857142857,False,0.2989734377500769,70
PV3_B7_T9,PV,1,"{""mean_pearson_ic"": -0.0012757105058022, ""pearson_fdr_qvalue"": 0.3498243279196584, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0012757105058022,0.5857142857142857,False,0.3498243279196584,70
V1_T1,V,1,"{""mean_pearson_ic"": -0.000226826576502, ""pearson_fdr_qvalue"": 0.8119844953427359, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6285714285714286}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.000226826576502,0.6285714285714286,False,0.8119844953427359,70
V1_T10,V,1,"{""mean_pearson_ic"": -4.593055632318069e-05, ""pearson_fdr_qvalue"": 0.96998713479858, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5285714285714286}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-4.593055632318069e-05,0.5285714285714286,False,0.96998713479858,70
V1_T11,V,1,"{""mean_pearson_ic"": -8.408201436806922e-05, ""pearson_fdr_qvalue"": 0.945157598577818, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5285714285714286}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-8.408201436806922e-05,0.5285714285714286,False,0.945157598577818,70
V1_T12,V,1,"{""mean_pearson_ic"": -0.0004364434825056, ""pearson_fdr_qvalue"": 0.706553559880804, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5428571428571428}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0004364434825056,0.5428571428571428,False,0.706553559880804,70
V1_T2,V,1,"{""mean_pearson_ic"": 0.0003864500954826, ""pearson_fdr_qvalue"": 0.6825634668169007, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0003864500954826,0.5,False,0.6825634668169007,70
V1_T3,V,1,"{""mean_pearson_ic"": 0.0004581320898948, ""pearson_fdr_qvalue"": 0.654175455531969, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.4857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0004581320898948,0.4857142857142857,False,0.654175455531969,70
V1_T4,V,1,"{""mean_pearson_ic"": 0.0005302040107174, ""pearson_fdr_qvalue"": 0.6273983860930465, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.4571428571428571}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0005302040107174,0.4571428571428571,False,0.6273983860930465,70
V1_T5,V,1,"{""mean_pearson_ic"": 0.0005114409703243, ""pearson_fdr_qvalue"": 0.6302545086786694, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.4428571428571428}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0005114409703243,0.4428571428571428,False,0.6302545086786694,70
V1_T6,V,1,"{""mean_pearson_ic"": 0.0004930568852043, ""pearson_fdr_qvalue"": 0.6747301558838629, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.4571428571428571}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0004930568852043,0.4571428571428571,False,0.6747301558838629,70
V1_T7,V,1,"{""mean_pearson_ic"": 0.0003482586716671, ""pearson_fdr_qvalue"": 0.7766927597691256, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.4857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0003482586716671,0.4857142857142857,False,0.7766927597691256,70
V1_T8,V,1,"{""mean_pearson_ic"": 4.875849674099021e-05, ""pearson_fdr_qvalue"": 0.968618310572028, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.4571428571428571}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,4.875849674099021e-05,0.4571428571428571,False,0.968618310572028,70
V1_T9,V,1,"{""mean_pearson_ic"": -4.2060548488836733e-05, ""pearson_fdr_qvalue"": 0.9725675113400702, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5142857142857142}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-4.2060548488836733e-05,0.5142857142857142,False,0.9725675113400702,70
V2_T1,V,1,"{""mean_pearson_ic"": 0.0005531347055906, ""pearson_fdr_qvalue"": 0.5121485032926086, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5571428571428572}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0005531347055906,0.5571428571428572,False,0.5121485032926086,70
V2_T10,V,1,"{""mean_pearson_ic"": -0.000206736497433, ""pearson_fdr_qvalue"": 0.8017573560959608, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.000206736497433,0.5,False,0.8017573560959608,70
V2_T11,V,1,"{""mean_pearson_ic"": -1.2092977110632708e-05, ""pearson_fdr_qvalue"": 0.9881676093487756, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.4857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-1.2092977110632708e-05,0.4857142857142857,False,0.9881676093487756,70
V2_T12,V,1,"{""mean_pearson_ic"": 0.000523735986861, ""pearson_fdr_qvalue"": 0.6125137246037851, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5142857142857142}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.000523735986861,0.5142857142857142,False,0.6125137246037851,70
V2_T2,V,1,"{""mean_pearson_ic"": 0.0009560853338212, ""pearson_fdr_qvalue"": 0.2287051085809705, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5285714285714286}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0009560853338212,0.5285714285714286,False,0.2287051085809705,70
V2_T3,V,1,"{""mean_pearson_ic"": 0.0013629815313738, ""pearson_fdr_qvalue"": 0.1106987699769367, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5714285714285714}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0013629815313738,0.5714285714285714,False,0.1106987699769367,70
V2_T4,V,1,"{""mean_pearson_ic"": 0.0003735917196247, ""pearson_fdr_qvalue"": 0.6684521311118299, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5714285714285714}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.0003735917196247,0.5714285714285714,False,0.6684521311118299,70
V2_T5,V,1,"{""mean_pearson_ic"": 0.000439250902816, ""pearson_fdr_qvalue"": 0.5548133758146473, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5142857142857142}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,0.000439250902816,0.5142857142857142,False,0.5548133758146473,70
V2_T6,V,1,"{""mean_pearson_ic"": -4.998992938741233e-05, ""pearson_fdr_qvalue"": 0.9499028171449924, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5142857142857142}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-4.998992938741233e-05,0.5142857142857142,False,0.9499028171449924,70
